"Disease","County","Year","Sex","Cases","Population","Rate","Lower 95% CI","Upper 95% CI","Annotation Code"
Early Syphilis,Santa Barbara,2014,Male,27,221193,12.2,8.0,17.8,
Early Syphilis,Santa Barbara,2014,Total,30,438421,6.8,4.6,9.8,
Early Syphilis,Santa Barbara,2015,Female,7,219009,3.2,1.3,6.6,*
Early Syphilis,Santa Barbara,2015,Male,54,223179,24.2,18.2,31.6,
Early Syphilis,Santa Barbara,2015,Total,62,442188,14.0,10.8,18.0,
Early Syphilis,Santa Barbara,2016,Female,10,219836,4.5,2.2,8.4,*
Early Syphilis,Santa Barbara,2016,Male,43,224441,19.2,13.9,25.8,
Early Syphilis,Santa Barbara,2016,Total,53,444277,11.9,8.9,15.6,
Early Syphilis,Santa Barbara,2017,Female,12,220418,5.4,2.8,9.5,
Early Syphilis,Santa Barbara,2017,Male,64,225383,28.4,21.9,36.3,
Early Syphilis,Santa Barbara,2017,Total,77,445801,17.3,13.6,21.6,
Early Syphilis,Santa Barbara,2018,Female,10,221136,4.5,2.2,8.3,*
Early Syphilis,Santa Barbara,2018,Male,86,226530,38.0,30.4,46.9,
Early Syphilis,Santa Barbara,2018,Total,96,447666,21.4,17.4,26.2,
Early Syphilis,Santa Barbara,2019,Female,11,221739,5.0,2.5,8.9,*
Early Syphilis,Santa Barbara,2019,Male,90,227076,39.6,31.9,48.7,
Early Syphilis,Santa Barbara,2019,Total,101,448815,22.5,18.3,27.3,
Early Syphilis,Santa Barbara,2020,Female,16,221728,7.2,4.1,11.7,
Early Syphilis,Santa Barbara,2020,Male,74,226931,32.6,25.6,40.9,
Early Syphilis,Santa Barbara,2020,Total,90,448659,20.1,16.1,24.7,
Early Syphilis,Santa Clara,2001,Female,4,836732,0.5,0.1,1.2,*
Early Syphilis,Santa Clara,2001,Male,17,856439,2.0,1.2,3.2,
Early Syphilis,Santa Clara,2001,Total,21,1693171,1.2,0.8,1.9,
Early Syphilis,Santa Clara,2002,Female,5,837293,0.6,0.2,1.4,*
Early Syphilis,Santa Clara,2002,Male,38,855869,4.4,3.1,6.1,
Early Syphilis,Santa Clara,2002,Total,43,1693162,2.5,1.8,3.4,
Early Syphilis,Santa Clara,2003,Female,8,838473,1.0,0.4,1.9,*
Early Syphilis,Santa Clara,2003,Male,65,855738,7.6,5.9,9.7,
Early Syphilis,Santa Clara,2003,Total,73,1694211,4.3,3.4,5.4,
Early Syphilis,Santa Clara,2004,Female,10,840509,1.2,0.6,2.2,*
Early Syphilis,Santa Clara,2004,Male,58,856410,6.8,5.1,8.8,
Early Syphilis,Santa Clara,2004,Total,68,1696919,4.0,3.1,5.1,
Early Syphilis,Santa Clara,2005,Female,3,842466,0.4,0.1,1.0,*
Early Syphilis,Santa Clara,2005,Male,61,857055,7.1,5.4,9.1,
Early Syphilis,Santa Clara,2005,Total,64,1699521,3.8,2.9,4.8,
Early Syphilis,Santa Clara,2006,Female,9,850345,1.1,0.5,2.0,*
Early Syphilis,Santa Clara,2006,Male,60,863494,6.9,5.3,8.9,
Early Syphilis,Santa Clara,2006,Total,69,1713839,4.0,3.1,5.1,
Early Syphilis,Santa Clara,2007,Female,9,862263,1.0,0.5,2.0,*
Early Syphilis,Santa Clara,2007,Male,76,874064,8.7,6.9,10.9,
Early Syphilis,Santa Clara,2007,Total,85,1736327,4.9,3.9,6.1,
Early Syphilis,Santa Clara,2008,Female,11,874428,1.3,0.6,2.3,*
Early Syphilis,Santa Clara,2008,Male,55,885106,6.2,4.7,8.1,
Early Syphilis,Santa Clara,2008,Total,66,1759534,3.8,2.9,4.8,
Early Syphilis,Santa Clara,2009,Female,10,882602,1.1,0.5,2.1,*
Early Syphilis,Santa Clara,2009,Male,77,892288,8.6,6.8,10.8,
Early Syphilis,Santa Clara,2009,Total,87,1774890,4.9,3.9,6.0,
Early Syphilis,Santa Clara,2010,Female,4,891487,0.4,0.1,1.1,*
Early Syphilis,Santa Clara,2010,Male,108,899358,12.0,9.9,14.5,
Early Syphilis,Santa Clara,2010,Total,112,1790845,6.3,5.2,7.5,
Early Syphilis,Santa Clara,2011,Female,6,902388,0.7,0.2,1.4,*
Early Syphilis,Santa Clara,2011,Male,95,912939,10.4,8.4,12.7,
Early Syphilis,Santa Clara,2011,Total,101,1815327,5.6,4.5,6.8,
Early Syphilis,Santa Clara,2012,Female,7,914933,0.8,0.3,1.6,*
Early Syphilis,Santa Clara,2012,Male,139,927765,15.0,12.6,17.7,
Early Syphilis,Santa Clara,2012,Total,146,1842698,7.9,6.7,9.3,
Early Syphilis,Santa Clara,2013,Female,13,926169,1.4,0.7,2.4,
Early Syphilis,Santa Clara,2013,Male,194,941763,20.6,17.8,23.7,
Early Syphilis,Santa Clara,2013,Total,207,1867932,11.1,9.6,12.7,
Early Syphilis,Santa Clara,2014,Female,17,936711,1.8,1.1,2.9,
Early Syphilis,Santa Clara,2014,Male,161,954617,16.9,14.4,19.7,
Early Syphilis,Santa Clara,2014,Total,179,1891328,9.5,8.1,11.0,
Early Syphilis,Santa Clara,2015,Female,14,947553,1.5,0.8,2.5,
Early Syphilis,Santa Clara,2015,Male,213,966904,22.0,19.2,25.2,
Early Syphilis,Santa Clara,2015,Total,227,1914457,11.9,10.4,13.5,
Early Syphilis,Santa Clara,2016,Female,46,952754,4.8,3.5,6.4,
Early Syphilis,Santa Clara,2016,Male,307,973160,31.5,28.1,35.3,
Early Syphilis,Santa Clara,2016,Total,354,1925914,18.4,16.5,20.4,
Early Syphilis,Santa Clara,2017,Female,46,955989,4.8,3.5,6.4,
Early Syphilis,Santa Clara,2017,Male,366,976958,37.5,33.7,41.5,
Early Syphilis,Santa Clara,2017,Total,412,1932947,21.3,19.3,23.5,
Early Syphilis,Santa Clara,2018,Female,122,957620,12.7,10.6,15.2,
Early Syphilis,Santa Clara,2018,Male,406,980365,41.4,37.5,45.6,
Early Syphilis,Santa Clara,2018,Total,528,1937985,27.2,25.0,29.7,
Early Syphilis,Santa Clara,2019,Female,170,956408,17.8,15.2,20.7,
Early Syphilis,Santa Clara,2019,Male,447,980113,45.6,41.5,50.0,
Early Syphilis,Santa Clara,2019,Total,618,1936521,31.9,29.4,34.5,
Early Syphilis,Santa Clara,2020,Female,127,955042,13.3,11.1,15.8,
Early Syphilis,Santa Clara,2020,Male,455,978474,46.5,42.3,51.0,
Early Syphilis,Santa Clara,2020,Total,584,1933516,30.2,27.8,32.8,
Early Syphilis,Santa Cruz,2001,Female,1,128410,0.8,0.0,4.3,*
Early Syphilis,Santa Cruz,2001,Male,1,127756,0.8,0.0,4.4,*
Early Syphilis,Santa Cruz,2001,Total,2,256166,0.8,0.1,2.8,*
Early Syphilis,Santa Cruz,2002,Female,0,128115,0.0,0.0,2.9,#
Early Syphilis,Santa Cruz,2002,Male,4,127475,3.1,0.9,8.0,*
Early Syphilis,Santa Cruz,2002,Total,4,255590,1.6,0.4,4.0,*
Early Syphilis,Santa Cruz,2003,Female,2,127867,1.6,0.2,5.7,*
Early Syphilis,Santa Cruz,2003,Male,10,127255,7.9,3.8,14.5,*
Early Syphilis,Santa Cruz,2003,Total,12,255122,4.7,2.4,8.2,
Early Syphilis,Santa Cruz,2004,Female,1,127676,0.8,0.0,4.4,*
Early Syphilis,Santa Cruz,2004,Male,8,127160,6.3,2.7,12.4,*
Early Syphilis,Santa Cruz,2004,Total,9,254836,3.5,1.6,6.7,*
Early Syphilis,Santa Cruz,2005,Female,2,127593,1.6,0.2,5.7,*
Early Syphilis,Santa Cruz,2005,Male,3,127132,2.4,0.5,6.9,*
Early Syphilis,Santa Cruz,2005,Total,5,254725,2.0,0.6,4.6,*
Early Syphilis,Santa Cruz,2006,Female,0,127995,0.0,0.0,2.9,#
Early Syphilis,Santa Cruz,2006,Male,6,127491,4.7,1.7,10.2,*
Early Syphilis,Santa Cruz,2006,Total,6,255486,2.3,0.9,5.1,*
Early Syphilis,Santa Cruz,2007,Female,0,129047,0.0,0.0,2.9,#
Early Syphilis,Santa Cruz,2007,Male,3,128554,2.3,0.5,6.8,*
Early Syphilis,Santa Cruz,2007,Total,3,257601,1.2,0.2,3.4,*
Early Syphilis,Santa Cruz,2008,Female,0,130193,0.0,0.0,2.8,#
Early Syphilis,Santa Cruz,2008,Male,4,129680,3.1,0.8,7.9,*
Early Syphilis,Santa Cruz,2008,Total,4,259873,1.5,0.4,3.9,*
Early Syphilis,Santa Cruz,2009,Female,0,131177,0.0,0.0,2.8,#
Early Syphilis,Santa Cruz,2009,Male,10,130735,7.6,3.7,14.1,*
Early Syphilis,Santa Cruz,2009,Total,10,261912,3.8,1.8,7.0,*
Early Syphilis,Santa Cruz,2010,Female,1,131639,0.8,0.0,4.2,*
Early Syphilis,Santa Cruz,2010,Male,12,131189,9.1,4.7,16.0,
Early Syphilis,Santa Cruz,2010,Total,13,262828,4.9,2.6,8.5,
Early Syphilis,Santa Cruz,2011,Female,2,133033,1.5,0.2,5.4,*
Early Syphilis,Santa Cruz,2011,Male,22,132899,16.6,10.4,25.1,
Early Syphilis,Santa Cruz,2011,Total,25,265932,9.4,6.1,13.9,
Early Syphilis,Santa Cruz,2012,Female,1,134200,0.7,0.0,4.2,*
Early Syphilis,Santa Cruz,2012,Male,25,134325,18.6,12.0,27.5,
Early Syphilis,Santa Cruz,2012,Total,28,268525,10.4,6.9,15.1,
Early Syphilis,Santa Cruz,2013,Female,1,135463,0.7,0.0,4.1,*
Early Syphilis,Santa Cruz,2013,Male,31,135857,22.8,15.5,32.4,
Early Syphilis,Santa Cruz,2013,Total,32,271320,11.8,8.1,16.6,
Early Syphilis,Santa Cruz,2014,Female,5,135957,3.7,1.2,8.6,*
Early Syphilis,Santa Cruz,2014,Male,40,136429,29.3,20.9,39.9,
Early Syphilis,Santa Cruz,2014,Total,45,272386,16.5,12.1,22.1,
Early Syphilis,Santa Cruz,2015,Female,8,136927,5.8,2.5,11.5,*
Early Syphilis,Santa Cruz,2015,Male,43,137835,31.2,22.6,42.0,
Early Syphilis,Santa Cruz,2015,Total,51,274762,18.6,13.8,24.4,
Early Syphilis,Santa Cruz,2016,Female,5,137190,3.6,1.2,8.5,*
Early Syphilis,Santa Cruz,2016,Male,49,138262,35.4,26.2,46.9,
Early Syphilis,Santa Cruz,2016,Total,54,275452,19.6,14.7,25.6,
Early Syphilis,Santa Cruz,2017,Female,12,136713,8.8,4.5,15.3,
Early Syphilis,Santa Cruz,2017,Male,60,138026,43.5,33.2,56.0,
Early Syphilis,Santa Cruz,2017,Total,72,274739,26.2,20.5,33.0,
Early Syphilis,Santa Cruz,2018,Female,12,136132,8.8,4.6,15.4,
Early Syphilis,Santa Cruz,2018,Male,51,137395,37.1,27.6,48.8,
Early Syphilis,Santa Cruz,2018,Total,63,273527,23.0,17.7,29.5,
Early Syphilis,Santa Cruz,2019,Female,10,135502,7.4,3.5,13.6,*
Early Syphilis,Santa Cruz,2019,Male,48,136680,35.1,25.9,46.6,
Early Syphilis,Santa Cruz,2019,Total,58,272182,21.3,16.2,27.5,
Early Syphilis,Santa Cruz,2020,Female,13,135687,9.6,5.1,16.4,
Early Syphilis,Santa Cruz,2020,Male,43,136673,31.5,22.8,42.4,
Early Syphilis,Santa Cruz,2020,Total,56,272360,20.6,15.5,26.7,
Early Syphilis,Shasta,2001,Female,0,85413,0.0,0.0,4.3,#
Early Syphilis,Shasta,2001,Male,0,81621,0.0,0.0,4.5,#
Early Syphilis,Shasta,2001,Total,0,167034,0.0,0.0,2.2,#
Early Syphilis,Shasta,2002,Female,0,86616,0.0,0.0,4.3,#
Early Syphilis,Shasta,2002,Male,0,82962,0.0,0.0,4.4,#
Early Syphilis,Shasta,2002,Total,0,169578,0.0,0.0,2.2,#
Early Syphilis,Shasta,2003,Female,0,87754,0.0,0.0,4.2,#
Early Syphilis,Shasta,2003,Male,0,84233,0.0,0.0,4.4,#
Early Syphilis,Shasta,2003,Total,0,171987,0.0,0.0,2.1,#
Early Syphilis,Shasta,2004,Female,0,88487,0.0,0.0,4.2,#
Early Syphilis,Shasta,2004,Male,0,84982,0.0,0.0,4.3,#
Early Syphilis,Shasta,2004,Total,0,173469,0.0,0.0,2.1,#
Early Syphilis,Shasta,2005,Female,0,88842,0.0,0.0,4.2,#
Early Syphilis,Shasta,2005,Male,0,85412,0.0,0.0,4.3,#
Early Syphilis,Shasta,2005,Total,0,174254,0.0,0.0,2.1,#
Early Syphilis,Shasta,2006,Female,0,89291,0.0,0.0,4.1,#
Early Syphilis,Shasta,2006,Male,1,85947,1.2,0.0,6.5,*
Early Syphilis,Shasta,2006,Total,1,175238,0.6,0.0,3.2,*
Early Syphilis,Shasta,2007,Female,0,89554,0.0,0.0,4.1,#
Early Syphilis,Shasta,2007,Male,0,86295,0.0,0.0,4.3,#
Early Syphilis,Shasta,2007,Total,0,175849,0.0,0.0,2.1,#
Early Syphilis,Shasta,2008,Female,0,89894,0.0,0.0,4.1,#
Early Syphilis,Shasta,2008,Male,1,86735,1.2,0.0,6.4,*
Early Syphilis,Shasta,2008,Total,1,176629,0.6,0.0,3.2,*
Early Syphilis,Shasta,2009,Female,0,89964,0.0,0.0,4.1,#
Early Syphilis,Shasta,2009,Male,1,86917,1.2,0.0,6.4,*
Early Syphilis,Shasta,2009,Total,1,176881,0.6,0.0,3.2,*
Early Syphilis,Shasta,2010,Female,0,90185,0.0,0.0,4.1,#
Early Syphilis,Shasta,2010,Male,1,87303,1.1,0.0,6.4,*
Early Syphilis,Shasta,2010,Total,1,177488,0.6,0.0,3.1,*
Early Syphilis,Shasta,2011,Female,0,90596,0.0,0.0,4.1,#
Early Syphilis,Shasta,2011,Male,4,87748,4.6,1.2,11.7,*
Early Syphilis,Shasta,2011,Total,4,178344,2.2,0.6,5.7,*
Early Syphilis,Shasta,2012,Female,0,91039,0.0,0.0,4.1,#
Early Syphilis,Shasta,2012,Male,1,88302,1.1,0.0,6.3,*
Early Syphilis,Shasta,2012,Total,1,179341,0.6,0.0,3.1,*
Early Syphilis,Shasta,2013,Female,0,91511,0.0,0.0,4.0,#
Early Syphilis,Shasta,2013,Male,6,88793,6.8,2.5,14.7,*
Early Syphilis,Shasta,2013,Total,6,180304,3.3,1.2,7.2,*
Early Syphilis,Shasta,2014,Female,1,91921,1.1,0.0,6.1,*
Early Syphilis,Shasta,2014,Male,6,89133,6.7,2.5,14.7,*
Early Syphilis,Shasta,2014,Total,7,181054,3.9,1.6,8.0,*
Early Syphilis,Shasta,2015,Female,2,91805,2.2,0.3,7.9,*
Early Syphilis,Shasta,2015,Male,10,89007,11.2,5.4,20.7,*
Early Syphilis,Shasta,2015,Total,12,180812,6.6,3.4,11.6,
Early Syphilis,Shasta,2016,Female,3,91595,3.3,0.7,9.6,*
Early Syphilis,Shasta,2016,Male,21,88692,23.7,14.7,36.2,
Early Syphilis,Shasta,2016,Total,24,180287,13.3,8.5,19.8,
Early Syphilis,Shasta,2017,Female,21,92038,22.8,14.1,34.9,
Early Syphilis,Shasta,2017,Male,25,89057,28.1,18.2,41.4,
Early Syphilis,Shasta,2017,Total,46,181095,25.4,18.6,33.9,
Early Syphilis,Shasta,2018,Female,27,92243,29.3,19.3,42.6,
Early Syphilis,Shasta,2018,Male,50,89229,56.0,41.6,73.9,
Early Syphilis,Shasta,2018,Total,77,181472,42.4,33.5,53.0,
Early Syphilis,Shasta,2019,Female,55,92254,59.6,44.9,77.6,
Early Syphilis,Shasta,2019,Male,33,89133,37.0,25.5,52.0,
Early Syphilis,Shasta,2019,Total,88,181387,48.5,38.9,59.8,
Early Syphilis,Shasta,2020,Female,57,92509,61.6,46.7,79.8,
Early Syphilis,Shasta,2020,Male,60,89372,67.1,51.2,86.4,
Early Syphilis,Shasta,2020,Total,117,181881,64.3,53.2,77.1,
Early Syphilis,Sierra,2001,Female,0,1772,0.0,0.0,208.0,#
Early Syphilis,Sierra,2001,Male,0,1815,0.0,0.0,203.0,#
Early Syphilis,Sierra,2001,Total,0,3587,0.0,0.0,102.8,#
Early Syphilis,Sierra,2002,Female,0,1759,0.0,0.0,209.5,#
Early Syphilis,Sierra,2002,Male,0,1805,0.0,0.0,204.2,#
Early Syphilis,Sierra,2002,Total,0,3564,0.0,0.0,103.5,#
Early Syphilis,Sierra,2003,Female,0,1750,0.0,0.0,210.6,#
Early Syphilis,Sierra,2003,Male,0,1795,0.0,0.0,205.3,#
Early Syphilis,Sierra,2003,Total,0,3545,0.0,0.0,104.0,#
Early Syphilis,Sierra,2004,Female,0,1711,0.0,0.0,215.4,#
Early Syphilis,Sierra,2004,Male,0,1756,0.0,0.0,209.9,#
Early Syphilis,Sierra,2004,Total,0,3467,0.0,0.0,106.3,#
Early Syphilis,Sierra,2005,Female,0,1693,0.0,0.0,217.7,#
Early Syphilis,Sierra,2005,Male,0,1737,0.0,0.0,212.1,#
Early Syphilis,Sierra,2005,Total,0,3430,0.0,0.0,107.5,#
Early Syphilis,Sierra,2006,Female,,1689,,,,s
Early Syphilis,Sierra,2006,Male,,1735,,,,s
Early Syphilis,Sierra,2006,Total,1,3424,29.2,0.7,162.6,*
Early Syphilis,Sierra,2007,Female,0,1648,0.0,0.0,223.6,#
Early Syphilis,Sierra,2007,Male,0,1696,0.0,0.0,217.3,#
Early Syphilis,Sierra,2007,Total,0,3344,0.0,0.0,110.3,#
Early Syphilis,Sierra,2008,Female,0,1617,0.0,0.0,227.9,#
Early Syphilis,Sierra,2008,Male,0,1667,0.0,0.0,221.0,#
Early Syphilis,Sierra,2008,Total,0,3284,0.0,0.0,112.3,#
Early Syphilis,Sierra,2009,Female,0,1601,0.0,0.0,230.1,#
Early Syphilis,Sierra,2009,Male,0,1642,0.0,0.0,224.4,#
Early Syphilis,Sierra,2009,Total,0,3243,0.0,0.0,113.7,#
Early Syphilis,Sierra,2010,Female,0,1590,0.0,0.0,231.7,#
Early Syphilis,Sierra,2010,Male,0,1646,0.0,0.0,223.9,#
Early Syphilis,Sierra,2010,Total,0,3236,0.0,0.0,113.9,#
Early Syphilis,Sierra,2011,Female,0,1590,0.0,0.0,231.7,#
Early Syphilis,Sierra,2011,Male,0,1647,0.0,0.0,223.7,#
Early Syphilis,Sierra,2011,Total,0,3237,0.0,0.0,113.9,#
Early Syphilis,Sierra,2012,Female,0,1594,0.0,0.0,231.2,#
Early Syphilis,Sierra,2012,Male,0,1640,0.0,0.0,224.7,#
Early Syphilis,Sierra,2012,Total,0,3234,0.0,0.0,114.0,#
Early Syphilis,Sierra,2013,Female,0,1594,0.0,0.0,231.2,#
Early Syphilis,Sierra,2013,Male,0,1636,0.0,0.0,225.2,#
Early Syphilis,Sierra,2013,Total,0,3230,0.0,0.0,114.1,#
Early Syphilis,Sierra,2014,Female,0,1588,0.0,0.0,232.0,#
Early Syphilis,Sierra,2014,Male,0,1632,0.0,0.0,225.8,#
Early Syphilis,Sierra,2014,Total,0,3220,0.0,0.0,114.5,#
Early Syphilis,Sierra,2015,Female,0,1587,0.0,0.0,232.2,#
Early Syphilis,Sierra,2015,Male,0,1626,0.0,0.0,226.6,#
Early Syphilis,Sierra,2015,Total,0,3213,0.0,0.0,114.7,#
Early Syphilis,Sierra,2016,Female,0,1601,0.0,0.0,230.1,#
Early Syphilis,Sierra,2016,Male,0,1619,0.0,0.0,227.6,#
Early Syphilis,Sierra,2016,Total,0,3220,0.0,0.0,114.5,#
Early Syphilis,Sierra,2017,Female,0,1610,0.0,0.0,228.9,#
Early Syphilis,Sierra,2017,Male,0,1623,0.0,0.0,227.0,#
Early Syphilis,Sierra,2017,Total,0,3233,0.0,0.0,114.0,#
Early Syphilis,Sierra,2018,Female,0,1612,0.0,0.0,228.6,#
Early Syphilis,Sierra,2018,Male,0,1620,0.0,0.0,227.5,#
Early Syphilis,Sierra,2018,Total,0,3232,0.0,0.0,114.1,#
Early Syphilis,Sierra,2019,Female,0,1611,0.0,0.0,228.7,#
Early Syphilis,Sierra,2019,Male,0,1622,0.0,0.0,227.2,#
Early Syphilis,Sierra,2019,Total,0,3233,0.0,0.0,114.0,#
Early Syphilis,Sierra,2020,Female,0,1614,0.0,0.0,228.3,#
Early Syphilis,Sierra,2020,Male,0,1619,0.0,0.0,227.6,#
Early Syphilis,Sierra,2020,Total,0,3233,0.0,0.0,114.0,#
Early Syphilis,Siskiyou,2001,Female,0,22464,0.0,0.0,16.4,#
Early Syphilis,Siskiyou,2001,Male,0,21811,0.0,0.0,16.9,#
Early Syphilis,Siskiyou,2001,Total,0,44275,0.0,0.0,8.3,#
Early Syphilis,Siskiyou,2002,Female,0,22503,0.0,0.0,16.4,#
Early Syphilis,Siskiyou,2002,Male,0,21881,0.0,0.0,16.9,#
Early Syphilis,Siskiyou,2002,Total,0,44384,0.0,0.0,8.3,#
Early Syphilis,Siskiyou,2003,Female,0,22570,0.0,0.0,16.3,#
Early Syphilis,Siskiyou,2003,Male,0,22027,0.0,0.0,16.7,#
Early Syphilis,Siskiyou,2003,Total,0,44597,0.0,0.0,8.3,#
Early Syphilis,Siskiyou,2004,Female,0,22642,0.0,0.0,16.3,#
Early Syphilis,Siskiyou,2004,Male,0,22143,0.0,0.0,16.7,#
Early Syphilis,Siskiyou,2004,Total,0,44785,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2005,Female,0,22711,0.0,0.0,16.2,#
Early Syphilis,Siskiyou,2005,Male,0,22234,0.0,0.0,16.6,#
Early Syphilis,Siskiyou,2005,Total,0,44945,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2006,Female,0,22677,0.0,0.0,16.3,#
Early Syphilis,Siskiyou,2006,Male,0,22214,0.0,0.0,16.6,#
Early Syphilis,Siskiyou,2006,Total,0,44891,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2007,Female,0,22635,0.0,0.0,16.3,#
Early Syphilis,Siskiyou,2007,Male,0,22227,0.0,0.0,16.6,#
Early Syphilis,Siskiyou,2007,Total,0,44862,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2008,Female,0,22683,0.0,0.0,16.3,#
Early Syphilis,Siskiyou,2008,Male,0,22358,0.0,0.0,16.5,#
Early Syphilis,Siskiyou,2008,Total,0,45041,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2009,Female,,22589,,,,s
Early Syphilis,Siskiyou,2009,Male,,22361,,,,s
Early Syphilis,Siskiyou,2009,Total,1,44950,2.2,0.1,12.4,*
Early Syphilis,Siskiyou,2010,Female,0,22476,0.0,0.0,16.4,#
Early Syphilis,Siskiyou,2010,Male,0,22383,0.0,0.0,16.5,#
Early Syphilis,Siskiyou,2010,Total,0,44859,0.0,0.0,8.2,#
Early Syphilis,Siskiyou,2011,Female,,22474,,,,s
Early Syphilis,Siskiyou,2011,Male,,22438,,,,s
Early Syphilis,Siskiyou,2011,Total,1,44912,2.2,0.1,12.4,*
Early Syphilis,Siskiyou,2012,Female,,22486,,,,s
Early Syphilis,Siskiyou,2012,Male,,22423,,,,s
Early Syphilis,Siskiyou,2012,Total,1,44909,2.2,0.1,12.4,*
Early Syphilis,Siskiyou,2013,Female,,22468,,,,s
Early Syphilis,Siskiyou,2013,Male,,22352,,,,s
Early Syphilis,Siskiyou,2013,Total,3,44820,6.7,1.4,19.6,*
Early Syphilis,Siskiyou,2014,Female,,22425,,,,s
Early Syphilis,Siskiyou,2014,Male,,22376,,,,s
Early Syphilis,Siskiyou,2014,Total,4,44801,8.9,2.4,22.9,*
Early Syphilis,Siskiyou,2015,Female,,22422,,,,s
Early Syphilis,Siskiyou,2015,Male,,22233,,,,s
Early Syphilis,Siskiyou,2015,Total,1,44655,2.2,0.1,12.5,*
Early Syphilis,Siskiyou,2016,Female,,22395,,,,s
Early Syphilis,Siskiyou,2016,Male,,22159,,,,s
Early Syphilis,Siskiyou,2016,Total,2,44554,4.5,0.5,16.2,*
Early Syphilis,Siskiyou,2017,Female,,22342,,,,s
Early Syphilis,Siskiyou,2017,Male,,22048,,,,s
Early Syphilis,Siskiyou,2017,Total,2,44390,4.5,0.5,16.3,*
Early Syphilis,Siskiyou,2018,Female,,22262,,,,s
Early Syphilis,Siskiyou,2018,Male,,22043,,,,s
Early Syphilis,Siskiyou,2018,Total,6,44305,13.5,5.0,29.5,*
Early Syphilis,Siskiyou,2019,Female,,22241,,,,s
Early Syphilis,Siskiyou,2019,Male,,21952,,,,s
Early Syphilis,Siskiyou,2019,Total,5,44193,11.3,3.7,26.4,*
Early Syphilis,Siskiyou,2020,Female,,22235,,,,s
Early Syphilis,Siskiyou,2020,Male,,21856,,,,s
Early Syphilis,Siskiyou,2020,Total,11,44091,24.9,12.5,44.6,*
Early Syphilis,Solano,2001,Female,1,200691,0.5,0.0,2.8,*
Early Syphilis,Solano,2001,Male,0,202277,0.0,0.0,1.8,#
Early Syphilis,Solano,2001,Total,1,402968,0.2,0.0,1.4,*
Early Syphilis,Solano,2002,Female,0,202735,0.0,0.0,1.8,#
Early Syphilis,Solano,2002,Male,3,204081,1.5,0.3,4.3,*
Early Syphilis,Solano,2002,Total,3,406816,0.7,0.2,2.2,*
Early Syphilis,Solano,2003,Female,1,203877,0.5,0.0,2.7,*
Early Syphilis,Solano,2003,Male,6,205052,2.9,1.1,6.4,*
Early Syphilis,Solano,2003,Total,7,408929,1.7,0.7,3.5,*
Early Syphilis,Solano,2004,Female,1,205205,0.5,0.0,2.7,*
Early Syphilis,Solano,2004,Male,9,206184,4.4,2.0,8.3,*
Early Syphilis,Solano,2004,Total,10,411389,2.4,1.2,4.5,*
Early Syphilis,Solano,2005,Female,0,204855,0.0,0.0,1.8,#
Early Syphilis,Solano,2005,Male,10,205715,4.9,2.3,8.9,*
Early Syphilis,Solano,2005,Total,10,410570,2.4,1.2,4.5,*
Early Syphilis,Solano,2006,Female,0,205356,0.0,0.0,1.8,#
Early Syphilis,Solano,2006,Male,5,205995,2.4,0.8,5.7,*
Early Syphilis,Solano,2006,Total,5,411351,1.2,0.4,2.8,*
Early Syphilis,Solano,2007,Female,2,206109,1.0,0.1,3.5,*
Early Syphilis,Solano,2007,Male,13,206527,6.3,3.4,10.8,
Early Syphilis,Solano,2007,Total,15,412636,3.6,2.0,6.0,
Early Syphilis,Solano,2008,Female,0,206443,0.0,0.0,1.8,#
Early Syphilis,Solano,2008,Male,11,206724,5.3,2.7,9.5,*
Early Syphilis,Solano,2008,Total,11,413167,2.7,1.3,4.8,*
Early Syphilis,Solano,2009,Female,1,206166,0.5,0.0,2.7,*
Early Syphilis,Solano,2009,Male,24,206322,11.6,7.5,17.3,
Early Syphilis,Solano,2009,Total,25,412488,6.1,3.9,8.9,
Early Syphilis,Solano,2010,Female,2,206986,1.0,0.1,3.5,*
Early Syphilis,Solano,2010,Male,11,206211,5.3,2.7,9.5,*
Early Syphilis,Solano,2010,Total,13,413197,3.1,1.7,5.4,
Early Syphilis,Solano,2011,Female,3,208618,1.4,0.3,4.2,*
Early Syphilis,Solano,2011,Male,23,208306,11.0,7.0,16.6,
Early Syphilis,Solano,2011,Total,26,416924,6.2,4.1,9.1,
Early Syphilis,Solano,2012,Female,3,210963,1.4,0.3,4.2,*
Early Syphilis,Solano,2012,Male,28,210016,13.3,8.9,19.3,
Early Syphilis,Solano,2012,Total,31,420979,7.4,5.0,10.5,
Early Syphilis,Solano,2013,Female,2,213412,0.9,0.1,3.4,*
Early Syphilis,Solano,2013,Male,27,212175,12.7,8.4,18.5,
Early Syphilis,Solano,2013,Total,29,425587,6.8,4.6,9.8,
Early Syphilis,Solano,2014,Female,2,216155,0.9,0.1,3.3,*
Early Syphilis,Solano,2014,Male,44,214998,20.5,14.9,27.5,
Early Syphilis,Solano,2014,Total,46,431153,10.7,7.8,14.2,
Early Syphilis,Solano,2015,Female,9,218529,4.1,1.9,7.8,*
Early Syphilis,Solano,2015,Male,64,217373,29.4,22.7,37.6,
